,Time,ax SRP [m/s^2],ay SRP [m/s^2],az SRP [m/s^2],rx Sun [m],ry Sun [m],rz Sun [m]
15925,764453650.0,-5.933624907462026e-08,-2.721480502474311e-09,-1.1683524414427011e-09,148926450554.74207,6830570482.770762,2932416268.547931
15926,764453660.0,-5.9336262444793233e-08,-2.721598600201247e-09,-1.1684021783784055e-09,148926409880.97345,6830863488.278596,2932539640.239402
15927,764453670.0,-5.933627581396444e-08,-2.7217166881844522e-09,-1.168451937557892e-09,148926369207.48837,6831156469.165309,2932663067.6911945
15928,764453680.0,-5.9336289182078837e-08,-2.7218347664063716e-09,-1.1685017189650145e-09,148926328534.3596,6831449425.396571,2932786550.866862
15929,764453690.0,-5.933630254908171e-08,-2.7219528348495007e-09,-1.1685515225836184e-09,148926287861.6595,6831742356.938119,2932910089.729912
15930,764453700.0,-5.9336315914918264e-08,-2.7220708934963505e-09,-1.1686013483975302e-09,148926247189.4605,6832035263.75575,2933033684.243812
15931,764453710.0,-5.933632927953371e-08,-2.722188942329461e-09,-1.168651196390558e-09,148926206517.83514,6832328145.8153305,2933157334.371983
15932,764453720.0,-5.933634264287349e-08,-2.7223069813314093e-09,-1.1687010665464985e-09,148926165846.8556,6832621003.0827875,2933281040.077803
15933,764453730.0,-5.933635600488288e-08,-2.7224250104847923e-09,-1.1687509588491288e-09,148926125176.59415,6832913835.524117,2933404801.3246098
15934,764453740.0,-5.933636936550732e-08,-2.7225430297722363e-09,-1.1688008732822106e-09,148926084507.12302,6833206643.105373,2933528618.075695
15935,764453750.0,-5.933638272469229e-08,-2.7226610391764018e-09,-1.1688508098294914e-09,148926043838.51425,6833499425.792681,2933652490.294308
15936,764453760.0,-5.9336396082383314e-08,-2.7227790386799697e-09,-1.1689007684747001e-09,148926003170.84,6833792183.552222,2933776417.943656
15937,764453770.0,-5.933640943852592e-08,-2.7228970282656516e-09,-1.1689507492015517e-09,148925962504.1722,6834084916.350245,2933900400.9869037
15938,764453780.0,-5.933642279306581e-08,-2.723015007916194e-09,-1.1690007519937454e-09,148925921838.58276,6834377624.153068,2934024439.3871703
15939,764453790.0,-5.933643614594856e-08,-2.7231329776143597e-09,-1.169050776834964e-09,148925881174.1436,6834670306.927056,2934148533.1075387
15940,764453800.0,-5.933644949711997e-08,-2.723250937342951e-09,-1.1691008237088758e-09,148925840510.9264,6834962964.638658,2934272682.1110435
15941,764453810.0,-5.933646284652577e-08,-2.723368887084789e-09,-1.169150892599131e-09,148925799849.00296,6835255597.254369,2934396886.360679
15942,764453820.0,-5.9336476194111797e-08,-2.7234868268227275e-09,-1.1692009834893672e-09,148925759188.44495,6835548204.740758,2934521145.8194
15943,764453830.0,-5.93364895398239e-08,-2.7236047565396476e-09,-1.1692510963632043e-09,148925718529.3239,6835840787.064451,2934645460.450115
15944,764453840.0,-5.933650288360803e-08,-2.7237226762184575e-09,-1.1693012312042476e-09,148925677871.71143,6836133344.192138,2934769830.2156935
15945,764453850.0,-5.933651622541012e-08,-2.723840585842094e-09,-1.1693513879960866e-09,148925637215.67892,6836425876.090574,2934894255.0789623
15946,764453860.0,-5.933652956517619e-08,-2.7239584853935166e-09,-1.1694015667222955e-09,148925596561.29782,6836718382.72657,2935018735.002707
15947,764453870.0,-5.933654290285233e-08,-2.724076374855719e-09,-1.1694517673664322e-09,148925555908.6395,6837010864.067006,2935143269.94967
15948,764453880.0,-5.933655623838471e-08,-2.7241942542117266e-09,-1.1695019899120435e-09,148925515257.7751,6837303320.078825,2935267859.8825545
15949,764453890.0,-5.933656957171935e-08,-2.724312123444571e-09,-1.1695522343426523e-09,148925474608.776,6837595750.72902,2935392504.764022
15950,764453900.0,-5.9336582902802566e-08,-2.724429982537337e-09,-1.169602500641775e-09,148925433961.71323,6837888155.984662,2935517204.5566907
15951,764453910.0,-5.93365962315806e-08,-2.7245478314731203e-09,-1.1696527887929086e-09,148925393316.6579,6838180535.81287,2935641959.223141
15952,764453920.0,-5.933660955799971e-08,-2.7246656702350485e-09,-1.1697030987795345e-09,148925352673.68103,6838472890.180835,2935766768.725909
15953,764453930.0,-5.9336622882006384e-08,-2.7247834988062825e-09,-1.1697534305851217e-09,148925312032.85355,6838765219.055804,2935891633.0274916
15954,764453940.0,-5.933663620354687e-08,-2.7249013171699947e-09,-1.1698037841931197e-09,148925271394.24643,6839057522.405084,2936016552.0903454
15955,764453950.0,-5.933664952256774e-08,-2.725019125309404e-09,-1.169854159586968e-09,148925230757.9304,6839349800.196049,2936141525.8768845
15956,764453960.0,-5.933666283901545e-08,-2.7251369232077397e-09,-1.169904556750087e-09,148925190123.9763,6839642052.396124,2936266554.3494835
15957,764453970.0,-5.933667615283654e-08,-2.7252547108482675e-09,-1.1699549756658847e-09,148925149492.45474,6839934278.972804,2936391637.4704776
15958,764453980.0,-5.933668946397763e-08,-2.7253724882142773e-09,-1.1700054163177524e-09,148925108863.43643,6840226479.893643,2936516775.20216
15959,764453990.0,-5.933670277238543e-08,-2.725490255289091e-09,-1.1700558786890687e-09,148925068236.99188,6840518655.126254,2936641967.506782
15960,764454000.0,-5.9336716078006446e-08,-2.725608012056039e-09,-1.1701063627631922e-09,148925027613.1917,6840810804.638309,2936767214.3465595
15961,764454010.0,-5.933672938078763e-08,-2.7257257584985046e-09,-1.1701568685234739e-09,148924986992.1063,6841102928.397544,2936892515.683664
15962,764454020.0,-5.933674268067564e-08,-2.725843494599875e-09,-1.170207395953243e-09,148924946373.80606,6841395026.371749,2937017871.480229
15963,764454030.0,-5.933675597761735e-08,-2.725961220343581e-09,-1.1702579450358203e-09,148924905758.36127,6841687098.528783,2937143281.698347
15964,764454040.0,-5.9336769271559656e-08,-2.7260789357130682e-09,-1.1703085157545064e-09,148924865145.84222,6841979144.836556,2937268746.3000717
15965,764454050.0,-5.93367825624495e-08,-2.7261966406918144e-09,-1.1703591080925915e-09,148924824536.31912,6842271165.263042,2937394265.2474184
15966,764454060.0,-5.9336795850233754e-08,-2.726314335263318e-09,-1.170409722033346e-09,148924783929.86215,6842563159.7762785,2937519838.502358
15967,764454070.0,-5.933680913485959e-08,-2.7264320194111156e-09,-1.170460357560032e-09,148924743326.5413,6842855128.344353,2937645466.026827
15968,764454080.0,-5.9336822416274024e-08,-2.726549693118758e-09,-1.1705110146558922e-09,148924702726.4266,6843147070.93542,2937771147.7827196
